                     DATE/TIME                   MESSAGE/VARIABLE                               DATA
   21-02-2024 17:35:47:15:365                         current pid                              81136
   21-02-2024 17:35:47:15:461               sent SIGUSR1 to 81136                                 -
  21-02-2024 17:35:47:115:905        received response from 81136                                 -
   21-02-2024 17:35:47:116:45                         current pid                              81138
  21-02-2024 17:35:47:116:164               sent SIGUSR1 to 81138                                 -
  21-02-2024 17:35:47:216:429        received response from 81138                                 -
  21-02-2024 17:35:47:216:556                         current pid                              81118
  21-02-2024 17:35:47:216:671               sent SIGUSR1 to 81118                                 -
  21-02-2024 17:35:47:216:953        received response from 81118                                 -
   21-02-2024 17:35:47:217:47                         current pid                              81136
  21-02-2024 17:35:47:217:158               sent SIGUSR1 to 81136                                 -
  21-02-2024 17:35:47:317:725        received response from 81136                                 -
  21-02-2024 17:35:47:317:842                         current pid                              81138
  21-02-2024 17:35:47:317:946               sent SIGUSR1 to 81138                                 -
  21-02-2024 17:35:47:418:252        received response from 81138                                 -
  21-02-2024 17:35:47:418:369                         current pid                              81118
  21-02-2024 17:35:47:418:459               sent SIGUSR1 to 81118                                 -
  21-02-2024 17:35:47:418:812        received response from 81118                                 -
  21-02-2024 17:35:47:418:910                         current pid                              81136
   21-02-2024 17:35:47:419:32               sent SIGUSR1 to 81136                                 -
  21-02-2024 17:35:47:519:640        received response from 81136                                 -
  21-02-2024 17:35:47:519:748                         current pid                              81138
  21-02-2024 17:35:47:519:873               sent SIGUSR1 to 81138                                 -
  21-02-2024 17:35:47:620:380        received response from 81138                                 -
  21-02-2024 17:35:47:620:492                         current pid                              81118
  21-02-2024 17:35:47:620:577               sent SIGUSR1 to 81118                                 -
  21-02-2024 17:35:47:620:950        received response from 81118                                 -
   21-02-2024 17:35:47:621:42                         current pid                              81136
  21-02-2024 17:35:47:621:124               sent SIGUSR1 to 81136                                 -
  21-02-2024 17:35:47:721:712        received response from 81136                                 -
  21-02-2024 17:35:47:721:814                         current pid                              81138
  21-02-2024 17:35:47:721:903               sent SIGUSR1 to 81138                                 -
  21-02-2024 17:35:47:822:598        received response from 81138                                 -
  21-02-2024 17:35:47:822:724                         current pid                              81118
  21-02-2024 17:35:47:822:811               sent SIGUSR1 to 81118                                 -
